SiteCode,SurveyID,SurveyDate,SiteLat,Survey.T.Match,ECOregion,Barren_former_AB,Barren_former_SPR,SiteLong,realm,Country,Location,Depth,absSiteLat,r.SiteLat,CTI,CTDiv,AvrgBreadth,SDBreadth,CTImax,CTImax_fish_ECS,CTDiv_fish_ECS,AvrgBreadth_fish_ECS,sdSTI,STR,sdSTR,FRic,Richness_warmF,Abundance_warmF,Richness_coldF,Abundance_coldF,Richness_coldF_perc,Richness_warmF_perc,Anomaly,CTIsensitivity,COMBINED_SCORE,Site_Rich,Site_AB
SYD29,2000889,2009-08-03,-33.84282,16.25,Manning-Hawkesbury,3,1,151.28584,Temperate Australasia,Australia,Sydney,9,33.84282,-34,19.30849983,0.782401715,12.33806345,1.068481504,25.47753156,-1.864073626,-0.802594111,0.326625112,2.063414453,12.25175514,2.155228719,0.100389859,NA,NA,NA,NA,NA,NA,1.955187766,High,Kelp,16,960
SYD29,2002738,2011-03-25,-33.84282,22.02000046,Manning-Hawkesbury,34,2,151.28584,Temperate Australasia,Australia,Sydney,9,33.84282,-34,19.6276709,0.870363611,12.38581661,0.841363036,25.82057921,-0.882740203,-0.475697302,0.505216336,2.063414453,12.25175514,2.155228719,0.181240411,3,3,10,23,52.63157895,15.78947368,1.955187766,High,Kelp,19,1188
SYD29,912344656,2013-04-11,-33.84282,20.61000061,Manning-Hawkesbury,60,1,151.28584,Temperate Australasia,Australia,Sydney,10,33.84282,-34,19.73244629,0.772308434,12.23917966,0.740044652,25.85203611,-0.792753549,-0.840104231,-0.043188639,2.063414453,12.25175514,2.155228719,0.144109854,1,3,5,18,35.71428571,7.142857143,1.955187766,High,Kelp,14,435
SYD29,912344774,2015-03-20,-33.84282,24.38999939,Manning-Hawkesbury,3,1,151.28584,Temperate Australasia,Australia,Sydney,10,33.84282,-34,19.6288539,0.418439572,12.12937581,0.42966732,25.6935418,-1.246147597,-2.155203233,-0.453842118,2.063414453,12.25175514,2.155228719,0.04178119,NA,NA,NA,NA,NA,NA,1.955187766,High,Kelp,12,396
SYD29,912349974,2017-03-25,-33.84282,22.56999969,Manning-Hawkesbury,25,1,151.28584,Temperate Australasia,Australia,Sydney,8,33.84282,-34,19.74369419,0.50776936,12.25761164,1.234940018,25.87250001,-0.734213866,-1.823222865,0.025744814,2.063414453,12.25175514,2.155228719,0.165851383,2,4,6,18,33.33333333,11.11111111,1.955187766,High,Kelp,18,674
SYD29,912349975,2017-03-25,-33.84282,22.56999969,Manning-Hawkesbury,26,1,151.28584,Temperate Australasia,Australia,Sydney,10,33.84282,-34,19.73207487,0.968784209,12.46970061,1.517056952,25.96692518,-0.464098115,-0.109932339,0.818932635,2.063414453,12.25175514,2.155228719,0.177649869,1,1,7,27,35,5,1.955187766,High,Kelp,20,259
SYD3,2001919,2010-02-21,-33.86328,24.15999985,Manning-Hawkesbury,21,1,151.24196,Temperate Australasia,Australia,Sydney,2,33.86328,-34,20.02579138,0.72436192,11.74675046,0.801812942,25.8991666,-0.657930518,-1.018290049,-1.884815983,2.063414453,12.25175514,2.155228719,0.203042063,6,36,3,3,16.66666667,33.33333333,1.955187766,High,Kelp,18,1119
SYD3,2001920,2010-02-21,-33.86328,24.15999985,Manning-Hawkesbury,27,2,151.24196,Temperate Australasia,Australia,Sydney,2.5,33.86328,-34,19.98851286,0.833715611,11.74334267,0.654496038,25.86018419,-0.769444891,-0.611893935,-1.897560699,2.063414453,12.25175514,2.155228719,0.233668738,6,46,3,4,15.78947368,31.57894737,1.955187766,High,Kelp,19,486
SYD30,2001009,2009-09-12,-33.841655,16.80000114,Manning-Hawkesbury,202,1,151.253968,Temperate Australasia,Australia,Sydney,6,33.841655,-34,20.08142165,0.576588501,11.6850319,0.690951368,25.9239376,-0.587069795,-1.567467152,-2.11563614,2.063414453,12.25175514,2.155228719,0.18543769,5,11,4,9,25,31.25,1.955187766,High,Barren,16,317
SYD30,2001182,2009-03-28,-33.841655,22.21999931,Manning-Hawkesbury,402,3,151.253968,Temperate Australasia,Australia,Sydney,2,33.841655,-34,19.84866938,1.176739085,12.18583996,1.495410029,25.94158936,-0.536574571,0.662899858,-0.242672837,2.063414453,12.25175514,2.155228719,0.369242408,9,67,8,724,28.57142857,32.14285714,1.955187766,High,Barren,28,1487
SYD30,2001915,2010-02-24,-33.841655,24.15999985,Manning-Hawkesbury,222,2,151.253968,Temperate Australasia,Australia,Sydney,3,33.841655,-34,19.67449997,1.194981142,12.06900048,1.62489311,25.70900021,-1.201926784,0.730693647,-0.679638762,2.063414453,12.25175514,2.155228719,0.152658769,3,82,2,3,20,30,1.955187766,High,Barren,10,354
SYD30,2001916,2010-02-24,-33.841655,24.15999985,Manning-Hawkesbury,394,1,151.253968,Temperate Australasia,Australia,Sydney,5,33.841655,-34,20.31315776,1.033954755,11.77052683,1.139058428,26.19842117,0.198126968,0.132263934,-1.795895136,2.063414453,12.25175514,2.155228719,0.26226561,6,58,2,3,10.52631579,31.57894737,1.955187766,High,Barren,19,372
SYD31,2001022,2009-08-01,-33.840111,16.69000053,Manning-Hawkesbury,305,2,151.277492,Temperate Australasia,Australia,Sydney,5,33.840111,-34,20.13421134,1.294524992,12.38503906,1.172072612,26.32673087,0.56517391,1.100633,0.502308381,2.063414453,12.25175514,2.155228719,0.304863058,8,38,8,80,30.76923077,30.76923077,1.955187766,High,Barren,26,897
SYD31,2001025,2009-12-13,-33.840111,19.04000092,Manning-Hawkesbury,321,1,151.277492,Temperate Australasia,Australia,Sydney,5.1,33.840111,-34,19.87909234,0.607105656,12.04707466,0.830728804,25.90262966,-0.648023975,-1.454054856,-0.761638763,2.063414453,12.25175514,2.155228719,0.233697011,5,25,7,874,25.92592593,18.51851852,1.955187766,High,Barren,27,5328
SYD31,2002753,2011-03-26,-33.840111,22.02000046,Manning-Hawkesbury,333,2,151.277492,Temperate Australasia,Australia,Sydney,3.5,33.840111,-34,20.24129606,1.020614276,11.87307473,0.866616733,26.17783342,0.139232963,0.082686105,-1.412378054,2.063414453,12.25175514,2.155228719,0.33666652,9,20,8,18,29.62962963,33.33333333,1.955187766,High,Barren,27,806
SYD31,912346572,2016-03-19,-33.840111,22.84000015,Manning-Hawkesbury,804,2,151.277492,Temperate Australasia,Australia,Sydney,5,33.840111,-34,20.15084067,1.180328597,12.35486429,1.306697747,26.32827281,0.569584848,0.676239724,0.389458298,2.063414453,12.25175514,2.155228719,0.374815645,9,25,9,66,27.27272727,27.27272727,1.955187766,High,Barren,33,680
SYD31,912347495,2016-08-21,-33.840111,16.90999985,Manning-Hawkesbury,213,2,151.277492,Temperate Australasia,Australia,Sydney,6,33.840111,-34,20.39847901,1.318891594,12.59258414,1.897999288,26.69477108,1.618001855,1.191187715,1.278502592,2.063414453,12.25175514,2.155228719,0.235261595,10,19,6,13,25,41.66666667,1.955187766,High,Barren,24,185
SYD31,912350798,2017-12-06,-33.840111,19.28000069,Manning-Hawkesbury,220,1,151.277492,Temperate Australasia,Australia,Sydney,4,33.840111,-34,20.25332875,1.051972576,11.97823737,1.019930428,26.24244743,0.324069935,0.199224387,-1.019082152,2.063414453,12.25175514,2.155228719,0.277283636,4,14,4,5,21.05263158,21.05263158,1.955187766,High,Barren,19,282
SYD32,2001223,2009-03-28,-33.839753,22.21999931,Manning-Hawkesbury,354,1,151.253504,Temperate Australasia,Australia,Sydney,4,33.839753,-34,19.97590459,1.053338636,12.12995288,1.867736783,26.04088102,-0.252537576,0.204301137,-0.451683958,2.063414453,12.25175514,2.155228719,0.147665339,8,28,4,37,19.04761905,38.0952381,1.955187766,High,Barren,21,1118
SYD33,2001351,2009-03-28,-33.839495,22.21999931,Manning-Hawkesbury,337,2,151.25459,Temperate Australasia,Australia,Sydney,3.5,33.839495,-34,20.28106871,1.151580872,12.30610395,1.444507506,26.43412068,0.872376751,0.569403241,0.207100353,2.063414453,12.25175514,2.155228719,0.390917783,10,26,7,88,24.13793103,34.48275862,1.955187766,High,Barren,29,1326
SYD34,2002737,2011-03-26,-33.839307,22.02000046,Manning-Hawkesbury,266,1,151.277744,Temperate Australasia,Australia,Sydney,5,33.839307,-34,20.09854138,0.502585079,11.79419499,0.857041249,25.99563888,-0.381958755,-1.842489445,-1.707379001,2.063414453,12.25175514,2.155228719,0.252463697,5,32,5,37,27.77777778,27.77777778,1.955187766,High,Barren,18,513
SYD34,912343083,2013-06-01,-33.839307,17.72999954,Manning-Hawkesbury,657,2,151.277744,Temperate Australasia,Australia,Sydney,5,33.839307,-34,20.17676654,0.894978646,11.90660075,0.718291003,26.13006691,0.002590517,-0.384219323,-1.286994665,2.063414453,12.25175514,2.155228719,0.239630477,4,14,4,25,26.66666667,26.66666667,1.955187766,High,Barren,15,239
SYD34,912345691,2015-11-28,-33.839307,18.05999947,Manning-Hawkesbury,330,1,151.277744,Temperate Australasia,Australia,Sydney,4,33.839307,-34,20.02948513,0.649648815,11.91779481,0.894574884,25.98838253,-0.402716491,-1.295949771,-1.24513019,2.063414453,12.25175514,2.155228719,0.233834695,3,3,4,12,23.52941176,17.64705882,1.955187766,High,Barren,17,692
SYD34,912346571,2016-03-19,-33.839307,22.84000015,Manning-Hawkesbury,275,2,151.277744,Temperate Australasia,Australia,Sydney,5,33.839307,-34,20.22941233,0.812531132,11.99292548,1.224724104,26.22587507,0.276662487,-0.690622783,-0.964150329,2.063414453,12.25175514,2.155228719,0.211023614,5,10,4,19,20,25,1.955187766,High,Barren,20,226
SYD34,912350748,2018-03-16,-33.839307,22.85000038,Manning-Hawkesbury,340,1,151.277744,Temperate Australasia,Australia,Sydney,5,33.839307,-34,20.53457237,1.037341174,12.28201671,1.802861897,26.67558073,1.563105307,0.144849036,0.117016892,2.063414453,12.25175514,2.155228719,0.340957903,12,377,5,41,16.12903226,38.70967742,1.955187766,High,Barren,31,875
SYD34,912350749,2018-03-28,-33.839307,22.92000008,Manning-Hawkesbury,312,2,151.277744,Temperate Australasia,Australia,Sydney,4,33.839307,-34,20.38688374,1.036881665,12.24248282,1.810704773,26.50812515,1.084076355,0.143141342,-0.030835188,2.063414453,12.25175514,2.155228719,0.293291921,9,128,5,24,17.85714286,32.14285714,1.955187766,High,Barren,28,504
SYD35,2001311,2009-08-02,-33.8388,16.25,Manning-Hawkesbury,348,1,151.27905,Temperate Australasia,Australia,Sydney,3.5,33.8388,-34,20.00527609,0.601585776,11.78292183,0.924400921,25.89673701,-0.664880703,-1.474568637,-1.749539289,2.063414453,12.25175514,2.155228719,0.179922459,5,6,4,5,21.05263158,26.31578947,1.955187766,High,Barren,19,308
SYD35,2001312,2009-08-02,-33.8388,16.25,Manning-Hawkesbury,267,1,151.27905,Temperate Australasia,Australia,Sydney,3.7,33.8388,-34,19.65276705,0.82807165,12.04088,1.058603516,25.67320705,-1.304317859,-0.632868845,-0.784806045,2.063414453,12.25175514,2.155228719,0.231585498,5,8,10,32,34.48275862,17.24137931,1.955187766,High,Barren,29,369
SYD35,2001314,2009-08-02,-33.8388,16.25,Manning-Hawkesbury,244,1,151.27905,Temperate Australasia,Australia,Sydney,4.5,33.8388,-34,19.65667694,1.061134141,12.33564655,1.236454782,25.82450021,-0.871523663,0.233271927,0.317586188,2.063414453,12.25175514,2.155228719,0.194487756,5,12,11,26,45.83333333,20.83333333,1.955187766,High,Barren,24,200
SYD35,2002764,2011-03-26,-33.8388,22.02000046,Manning-Hawkesbury,199,2,151.27905,Temperate Australasia,Australia,Sydney,5,33.8388,-34,19.86507618,1.202699288,12.62157012,2.429371943,26.17586124,0.133591286,0.759376943,1.386906764,2.063414453,12.25175514,2.155228719,0.287634319,10,23,13,69,36.11111111,27.77777778,1.955187766,High,Barren,36,526
SYD35,912349977,2017-03-21,-33.8388,22.56999969,Manning-Hawkesbury,207,4,151.27905,Temperate Australasia,Australia,Sydney,3,33.8388,-34,20.51605674,0.868324889,11.58156864,1.029494797,26.30684106,0.508276477,-0.483273897,-2.502576564,2.063414453,12.25175514,2.155228719,0.223134732,10,12,1,5,4.545454545,45.45454545,1.955187766,High,Barren,22,140
SYD35,912350799,2017-12-07,-33.8388,19.28000069,Manning-Hawkesbury,321,2,151.27905,Temperate Australasia,Australia,Sydney,3,33.8388,-34,20.22427976,0.842253316,11.83336062,1.136880968,26.14096007,0.033751848,-0.580164871,-1.560904141,2.063414453,12.25175514,2.155228719,0.320418732,9,14,5,9,20,36,1.955187766,High,Barren,25,299
SYD36,2000996,2010-02-21,-33.83304,24.15999985,Manning-Hawkesbury,28,1,151.27898,Temperate Australasia,Australia,Sydney,5,33.83304,-34,19.78312482,0.887628503,12.07903653,1.031582503,25.82264309,-0.876836211,-0.411534995,-0.642105122,2.063414453,12.25175514,2.155228719,0.330861604,3,5,9,168,32.14285714,10.71428571,1.955187766,High,Kelp,28,1400
SYD36,2002750,2011-03-28,-33.83304,21.45000076,Manning-Hawkesbury,12,1,151.27898,Temperate Australasia,Australia,Sydney,5,33.83304,-34,20.09466326,1.411604033,12.70225079,1.614027372,26.44578865,0.905754519,1.535739182,1.688642986,2.063414453,12.25175514,2.155228719,0.225978963,7,23,8,96,30.76923077,26.92307692,1.955187766,High,Kelp,26,746
SYD36,912344790,2015-03-21,-33.83304,24.38999939,Manning-Hawkesbury,12,1,151.27898,Temperate Australasia,Australia,Sydney,6,33.83304,-34,19.92574985,1.093220303,12.3062375,1.095485907,26.0788686,-0.143869073,0.352515197,0.20759979,2.063414453,12.25175514,2.155228719,0.137471974,3,4,7,29,36.84210526,15.78947368,1.955187766,High,Kelp,19,368
SYD36,912346573,2016-03-26,-33.83304,23.01000023,Manning-Hawkesbury,335,1,151.27898,Temperate Australasia,Australia,Sydney,4,33.83304,-34,20.58157487,1.607336496,12.72835059,1.176645675,26.94575016,2.335960896,2.263148668,1.786253146,2.063414453,12.25175514,2.155228719,0.247528072,14,34,7,32,23.33333333,46.66666667,1.955187766,High,Barren,30,300
SYD37,912343940,2014-05-24,-33.83036,20.06999969,Manning-Hawkesbury,470,1,151.26378,Temperate Australasia,Australia,Sydney,7,33.83036,-34,19.83923189,1.158526804,12.16382208,0.857474991,25.92114293,-0.595064315,0.595216726,-0.325017117,2.063414453,12.25175514,2.155228719,0.074332339,2,3,5,76,35.71428571,14.28571429,1.955187766,High,Barren,14,297
SYD37,912344650,2013-04-10,-33.83036,20.61000061,Manning-Hawkesbury,318,1,151.26378,Temperate Australasia,Australia,Sydney,5,33.83036,-34,19.56638448,0.835207388,12.28661609,1.166165847,25.70969253,-1.199946305,-0.606349977,0.134218035,2.063414453,12.25175514,2.155228719,0.127540023,NA,NA,NA,NA,NA,NA,1.955187766,High,Barren,13,382
SYD37,912345942,2014-05-24,-33.83036,20.06999969,Manning-Hawkesbury,447,1,151.26378,Temperate Australasia,Australia,Sydney,5,33.83036,-34,20.00615607,0.689222764,11.8816882,0.528172444,25.94700017,-0.521096249,-1.148879299,-1.380164691,2.063414453,12.25175514,2.155228719,0.046529697,1,1,3,15,37.5,12.5,1.955187766,High,Barren,8,180
SYD37,912346574,2016-03-26,-33.83036,23.01000023,Manning-Hawkesbury,630,1,151.26378,Temperate Australasia,Australia,Sydney,7,33.83036,-34,20.20751968,0.730241374,12.28224071,0.965251728,26.34864003,0.62784797,-0.996439965,0.11785462,2.063414453,12.25175514,2.155228719,0.320380094,6,11,5,35,20,24,1.955187766,High,Barren,25,483
SYD37,912350751,2018-04-28,-33.83036,21.06999969,Manning-Hawkesbury,330,1,151.26378,Temperate Australasia,Australia,Sydney,5,33.83036,-34,20.56781846,1.234192089,12.43463804,1.23273031,26.78513748,1.876506958,0.876415076,0.687802755,2.063414453,12.25175514,2.155228719,0.304815695,15,25,6,50,15,37.5,1.955187766,High,Barren,40,859
SYD38,2000917,2009-08-03,-33.82827,16.25,Manning-Hawkesbury,506,1,151.26574,Temperate Australasia,Australia,Sydney,6,33.82827,-34,19.92211085,0.938138644,12.17455619,1.104063368,26.00938894,-0.342624871,-0.223821854,-0.284872817,2.063414453,12.25175514,2.155228719,0.217744617,6,20,6,44,22.22222222,22.22222222,1.955187766,High,Barren,27,3731
SYD38,2000920,2009-08-03,-33.82827,16.25,Manning-Hawkesbury,452,1,151.26574,Temperate Australasia,Australia,Sydney,6.5,33.82827,-34,19.62096645,0.830251087,12.13253415,1.192036813,25.68723352,-1.264193275,-0.624769303,-0.442030325,2.063414453,12.25175514,2.155228719,0.122336215,NA,NA,NA,NA,NA,NA,1.955187766,High,Barren,15,839
SYD38,2002740,2011-03-27,-33.82827,21.45000076,Manning-Hawkesbury,196,1,151.26574,Temperate Australasia,Australia,Sydney,5.5,33.82827,-34,20.17305617,1.111752769,12.42250076,1.278124556,26.38430655,0.729876804,0.421388243,0.642410748,2.063414453,12.25175514,2.155228719,0.338820234,9,96,9,99,29.03225806,29.03225806,1.955187766,High,Barren,31,1051
SYD38,2002741,2011-03-27,-33.82827,21.45000076,Manning-Hawkesbury,297,1,151.26574,Temperate Australasia,Australia,Sydney,6.5,33.82827,-34,20.00676169,0.763849908,12.03961963,0.831328001,26.02657151,-0.293471852,-0.871539037,-0.78951968,2.063414453,12.25175514,2.155228719,0.254272485,5,21,7,33,33.33333333,23.80952381,1.955187766,High,Barren,21,1103
SYD39,2001285,2009-03-30,-33.8241,21.77000046,Manning-Hawkesbury,568,1,151.2972,Temperate Australasia,Australia,Sydney,7.5,33.8241,-34,19.72989042,0.465329219,11.99378191,0.697779131,25.72678138,-1.151061376,-1.9809451,-0.960947385,2.063414453,12.25175514,2.155228719,0.160923141,1,4,4,19,25,6.25,1.955187766,High,Barren,16,2384
SYD39,2001286,2009-03-30,-33.8241,21.77000046,Manning-Hawkesbury,243,1,151.2972,Temperate Australasia,Australia,Sydney,11.1,33.8241,-34,19.82990604,1.302225767,12.41922984,1.314605745,26.03952095,-0.256428239,1.129251739,0.63017787,2.063414453,12.25175514,2.155228719,0.24807769,4,6,8,104,33.33333333,16.66666667,1.955187766,High,Barren,24,1985
SYD39,912344775,2015-03-20,-33.8241,24.38999939,Manning-Hawkesbury,257,1,151.2972,Temperate Australasia,Australia,Sydney,6,33.8241,-34,19.80254142,0.21907845,11.82800048,0.319465692,25.71654166,-1.180353447,-2.896098069,-1.580950454,2.063414453,12.25175514,2.155228719,0.114184325,NA,NA,NA,NA,NA,NA,1.955187766,High,Barren,12,560
SYD39,912345944,2014-12-07,-33.8241,20.27000046,Manning-Hawkesbury,250,1,151.2972,Temperate Australasia,Australia,Sydney,11,33.8241,-34,19.86493733,0.203525421,11.74654235,0.318169337,25.73820851,-1.118372554,-2.953898502,-1.885594288,2.063414453,12.25175514,2.155228719,0.113317842,NA,NA,NA,NA,NA,NA,1.955187766,High,Barren,12,399
SYD39,912346929,2016-12-29,-33.8241,19.95000076,Manning-Hawkesbury,310,1,151.2972,Temperate Australasia,Australia,Sydney,6,33.8241,-34,20.05694095,0.493646651,12.10241241,0.784318754,26.10814715,-0.060113868,-1.875707734,-0.554682065,2.063414453,12.25175514,2.155228719,0.254173583,4,5,2,8,11.76470588,23.52941176,1.955187766,High,Barren,17,414
SYD4,2001921,2010-02-21,-33.85133,24.15999985,Manning-Hawkesbury,220,2,151.24823,Temperate Australasia,Australia,Sydney,2,33.85133,-34,20.42919979,1.008067102,11.94330063,1.09130336,26.4008501,0.777201833,0.036056467,-1.149741433,2.063414453,12.25175514,2.155228719,0.225355406,8,34,3,8,15,40,1.955187766,High,Kelp,20,546
SYD4,2001922,2010-02-21,-33.85133,24.15999985,Manning-Hawkesbury,72,2,151.24823,Temperate Australasia,Australia,Sydney,2.1,33.85133,-34,19.74894221,1.001620491,12.28865466,1.144278813,25.89326954,-0.674799862,0.012098634,0.141842038,2.063414453,12.25175514,2.155228719,0.126240486,3,3,5,14,38.46153846,23.07692308,1.955187766,High,Kelp,13,188
SYD40,2001795,2009-12-11,-33.8234,18.96000099,Manning-Hawkesbury,122,2,151.26768,Temperate Australasia,Australia,Sydney,7.5,33.8234,-34,19.55293251,0.678285429,12.1305585,1.093907681,25.61821176,-1.461639194,-1.189526216,-0.449418996,2.063414453,12.25175514,2.155228719,0.156526711,NA,NA,NA,NA,NA,NA,1.955187766,High,Kelp,26,1864
SYD40,2002775,2011-03-27,-33.8234,21.45000076,Manning-Hawkesbury,248,1,151.26768,Temperate Australasia,Australia,Sydney,5,33.8234,-34,19.83306449,0.960863807,12.30257478,0.850036427,25.98435188,-0.414246717,-0.139367291,0.193901655,2.063414453,12.25175514,2.155228719,0.23209673,5,74,8,88,29.62962963,18.51851852,1.955187766,High,Barren,27,2012
SYD40,2002777,2011-03-27,-33.8234,21.45000076,Manning-Hawkesbury,198,1,151.26768,Temperate Australasia,Australia,Sydney,7,33.8234,-34,19.70603916,0.741555937,12.32197438,1.231640466,25.86702635,-0.749871979,-0.95439114,0.266453876,2.063414453,12.25175514,2.155228719,0.143931973,2,66,6,73,31.57894737,10.52631579,1.955187766,High,Barren,19,689
SYD40,912345945,2014-02-01,-33.8234,22.98999977,Manning-Hawkesbury,136,1,151.26768,Temperate Australasia,Australia,Sydney,8,33.8234,-34,19.42324984,1.130284374,12.52935808,1.550218486,25.68792888,-1.262204113,0.490258093,1.042044554,2.063414453,12.25175514,2.155228719,0.087611265,1,1,5,16,35.71428571,7.142857143,1.955187766,High,Kelp,14,430
SYD41,2001299,2009-03-30,-33.8214,21.77000046,Manning-Hawkesbury,810,1,151.2903,Temperate Australasia,Australia,Sydney,8,33.8214,-34,19.8815935,0.668799717,11.99147978,0.734753654,25.87733339,-0.720387331,-1.224778401,-0.969557063,2.063414453,12.25175514,2.155228719,0.28348807,4,16,5,26,20.83333333,16.66666667,1.955187766,High,Barren,24,6483
SYD41,2001300,2009-03-30,-33.8214,21.77000046,Manning-Hawkesbury,453,1,151.2903,Temperate Australasia,Australia,Sydney,9,33.8214,-34,19.64143031,1.348612999,12.62808406,1.382944174,25.95547234,-0.49686047,1.301642727,1.411268123,2.063414453,12.25175514,2.155228719,0.195382295,1,4,6,94,33.33333333,5.555555556,1.955187766,High,Barren,18,1057
SYD41,912343942,2014-05-18,-33.8214,20.06999969,Manning-Hawkesbury,243,1,151.2903,Temperate Australasia,Australia,Sydney,7,33.8214,-34,19.87633317,0.158406514,11.91600087,0.114193069,25.83433361,-0.843393921,-3.121575954,-1.25183932,2.063414453,12.25175514,2.155228719,0.039036422,NA,NA,NA,NA,NA,NA,1.955187766,High,Barren,6,408
